card_url,image_url,price_check_url,price_low,price_market,price_high,card_name,hp,color,type,sub_type,pokemon_name,stage,evolves,evolves_direction,is,weakness,resistance,retreat_cost,is_ex,illustrator,series_name,set_name,set_abbreviation,set_series_code,card_number,out_of,rarity,release_date,base_filename,image_downloaded,metadata_saved,skipped,error
https://pkmncards.com/card/galvantula-white-flare-wht-034/,https://pkmncards.com/wp-content/uploads/rsv10-5_en_034_std.jpg,https://partner.tcgplayer.com/c/4950772/1830156/21018?u=https%3A%2F%2Fpartner.tcgplayer.com%2Fc%2F4950772%2F1830156%2F21018%3Fu%3Dhttps%253A%252F%252Fwww.tcgplayer.com%252Fproduct%252F642146%26partnerpropertyid%3D5285443%26subId1%3Dsingle%26subId2%3D94245%26subId3%3Dlmh&partnerpropertyid=5285443&subId1=single&subId2=94245&subId3=ago,0.01,0.05,1.53,Galvantula,90 HP,Lightning,Pokémon,,Galvantula,Stage 1,Joltik,from,,Fighting,No Resistance,1,False,Shimaris Yukichi,Scarlet & Violet,,WHT,rsv10-5,034,086,Uncommon,"↘ Jul 18, 2025",galvantula-white-flare-wht-034,True,True,False,
https://pkmncards.com/card/stunfisk-white-flare-wht-035/,https://pkmncards.com/wp-content/uploads/rsv10-5_en_035_std.jpg,https://partner.tcgplayer.com/c/4950772/1830156/21018?u=https%3A%2F%2Fpartner.tcgplayer.com%2Fc%2F4950772%2F1830156%2F21018%3Fu%3Dhttps%253A%252F%252Fwww.tcgplayer.com%252Fproduct%252F642147%26partnerpropertyid%3D5285443%26subId1%3Dsingle%26subId2%3D94248%26subId3%3Dlmh&partnerpropertyid=5285443&subId1=single&subId2=94248&subId3=ago,0.01,0.04,1.53,Stunfisk,110 HP,Lightning,Pokémon,,Stunfisk,Basic,,,,Fighting,No Resistance,2,False,Yuya Oka,Scarlet & Violet,,WHT,rsv10-5,035,086,Uncommon,"↘ Jul 18, 2025",stunfisk-white-flare-wht-035,True,True,False,
https://pkmncards.com/card/woobat-white-flare-wht-036/,https://pkmncards.com/wp-content/uploads/rsv10-5_en_036_std.jpg,https://partner.tcgplayer.com/c/4950772/1830156/21018?u=https%3A%2F%2Fpartner.tcgplayer.com%2Fc%2F4950772%2F1830156%2F21018%3Fu%3Dhttps%253A%252F%252Fwww.tcgplayer.com%252Fproduct%252F642148%26partnerpropertyid%3D5285443%26subId1%3Dsingle%26subId2%3D94251%26subId3%3Dlmh&partnerpropertyid=5285443&subId1=single&subId2=94251&subId3=ago,0.01,0.02,1.53,Woobat,60 HP,Psychic,Pokémon,,Woobat,Basic,Swoobat,to,,Lightning,Fighting,1,False,Wintr Wandr,Scarlet & Violet,,WHT,rsv10-5,036,086,Common,"↘ Jul 18, 2025",woobat-white-flare-wht-036,True,True,False,
https://pkmncards.com/card/swoobat-white-flare-wht-037/,https://pkmncards.com/wp-content/uploads/rsv10-5_en_037_std.jpg,https://partner.tcgplayer.com/c/4950772/1830156/21018?u=https%3A%2F%2Fpartner.tcgplayer.com%2Fc%2F4950772%2F1830156%2F21018%3Fu%3Dhttps%253A%252F%252Fwww.tcgplayer.com%252Fproduct%252F642149%26partnerpropertyid%3D5285443%26subId1%3Dsingle%26subId2%3D94254%26subId3%3Dlmh&partnerpropertyid=5285443&subId1=single&subId2=94254&subId3=ago,0.01,0.04,1.53,Swoobat,90 HP,Psychic,Pokémon,,Swoobat,Stage 1,Woobat,from,,Lightning,Fighting,1,False,Wintr Wandr,Scarlet & Violet,,WHT,rsv10-5,037,086,Uncommon,"↘ Jul 18, 2025",swoobat-white-flare-wht-037,True,True,False,
https://pkmncards.com/card/sigilyph-white-flare-wht-038/,https://pkmncards.com/wp-content/uploads/rsv10-5_en_038_std.jpg,https://partner.tcgplayer.com/c/4950772/1830156/21018?u=https%3A%2F%2Fpartner.tcgplayer.com%2Fc%2F4950772%2F1830156%2F21018%3Fu%3Dhttps%253A%252F%252Fwww.tcgplayer.com%252Fproduct%252F642150%26partnerpropertyid%3D5285443%26subId1%3Dsingle%26subId2%3D94257%26subId3%3Dlmh&partnerpropertyid=5285443&subId1=single&subId2=94257&subId3=ago,0.01,0.03,1.53,Sigilyph,120 HP,Psychic,Pokémon,,Sigilyph,Basic,,,,Lightning,Fighting,1,False,Krgc,Scarlet & Violet,,WHT,rsv10-5,038,086,Uncommon,"↘ Jul 18, 2025",sigilyph-white-flare-wht-038,True,True,False,
https://pkmncards.com/card/yamask-white-flare-wht-039/,https://pkmncards.com/wp-content/uploads/rsv10-5_en_039_std.jpg,https://partner.tcgplayer.com/c/4950772/1830156/21018?u=https%3A%2F%2Fpartner.tcgplayer.com%2Fc%2F4950772%2F1830156%2F21018%3Fu%3Dhttps%253A%252F%252Fwww.tcgplayer.com%252Fproduct%252F642151%26partnerpropertyid%3D5285443%26subId1%3Dsingle%26subId2%3D94260%26subId3%3Dlmh&partnerpropertyid=5285443&subId1=single&subId2=94260&subId3=ago,0.01,0.04,1.53,Yamask,70 HP,Psychic,Pokémon,,Yamask,Basic,Cofagrigus,to,,Darkness,Fighting,2,False,Bun Toujo,Scarlet & Violet,,WHT,rsv10-5,039,086,Common,"↘ Jul 18, 2025",yamask-white-flare-wht-039,True,True,False,
https://pkmncards.com/card/cofagrigus-white-flare-wht-040/,https://pkmncards.com/wp-content/uploads/rsv10-5_en_040_std.jpg,https://partner.tcgplayer.com/c/4950772/1830156/21018?u=https%3A%2F%2Fpartner.tcgplayer.com%2Fc%2F4950772%2F1830156%2F21018%3Fu%3Dhttps%253A%252F%252Fwww.tcgplayer.com%252Fproduct%252F642152%26partnerpropertyid%3D5285443%26subId1%3Dsingle%26subId2%3D94263%26subId3%3Dlmh&partnerpropertyid=5285443&subId1=single&subId2=94263&subId3=ago,0.01,0.06,2.28,Cofagrigus,120 HP,Psychic,Pokémon,,Cofagrigus,Stage 1,Yamask,from,,Darkness,Fighting,2,False,Bun Toujo,Scarlet & Violet,,WHT,rsv10-5,040,086,Rare,"↘ Jul 18, 2025",cofagrigus-white-flare-wht-040,True,True,False,
https://pkmncards.com/card/gothita-white-flare-wht-041/,https://pkmncards.com/wp-content/uploads/rsv10-5_en_041_std.jpg,https://partner.tcgplayer.com/c/4950772/1830156/21018?u=https%3A%2F%2Fpartner.tcgplayer.com%2Fc%2F4950772%2F1830156%2F21018%3Fu%3Dhttps%253A%252F%252Fwww.tcgplayer.com%252Fproduct%252F642153%26partnerpropertyid%3D5285443%26subId1%3Dsingle%26subId2%3D94266%26subId3%3Dlmh&partnerpropertyid=5285443&subId1=single&subId2=94266&subId3=ago,0.01,0.03,1.53,Gothita,70 HP,Psychic,Pokémon,,Gothita,Basic,Gothorita,to,,Darkness,Fighting,1,False,Mousho,Scarlet & Violet,,WHT,rsv10-5,041,086,Common,"↘ Jul 18, 2025",gothita-white-flare-wht-041,True,True,False,
https://pkmncards.com/card/gothorita-white-flare-wht-042/,https://pkmncards.com/wp-content/uploads/rsv10-5_en_042_std.jpg,https://partner.tcgplayer.com/c/4950772/1830156/21018?u=https%3A%2F%2Fpartner.tcgplayer.com%2Fc%2F4950772%2F1830156%2F21018%3Fu%3Dhttps%253A%252F%252Fwww.tcgplayer.com%252Fproduct%252F642154%26partnerpropertyid%3D5285443%26subId1%3Dsingle%26subId2%3D94269%26subId3%3Dlmh&partnerpropertyid=5285443&subId1=single&subId2=94269&subId3=ago,0.01,0.05,1.53,Gothorita,90 HP,Psychic,Pokémon,,Gothorita,Stage 1,Gothita,from,,Darkness,Fighting,1,False,Mousho,Scarlet & Violet,,WHT,rsv10-5,042,086,Common,"↘ Jul 18, 2025",gothorita-white-flare-wht-042,True,True,False,
https://pkmncards.com/card/gothitelle-white-flare-wht-043/,https://pkmncards.com/wp-content/uploads/rsv10-5_en_043_std.jpg,https://partner.tcgplayer.com/c/4950772/1830156/21018?u=https%3A%2F%2Fpartner.tcgplayer.com%2Fc%2F4950772%2F1830156%2F21018%3Fu%3Dhttps%253A%252F%252Fwww.tcgplayer.com%252Fproduct%252F642155%26partnerpropertyid%3D5285443%26subId1%3Dsingle%26subId2%3D94272%26subId3%3Dlmh&partnerpropertyid=5285443&subId1=single&subId2=94272&subId3=ago,0.01,0.07,2.47,Gothitelle,150 HP,Psychic,Pokémon,,Gothitelle,Stage 2,Gothorita,from,,Darkness,Fighting,2,False,Mousho,Scarlet & Violet,,WHT,rsv10-5,043,086,Rare,"↘ Jul 18, 2025",gothitelle-white-flare-wht-043,True,True,False,
https://pkmncards.com/card/frillish-white-flare-wht-044/,https://pkmncards.com/wp-content/uploads/rsv10-5_en_044_std.jpg,https://partner.tcgplayer.com/c/4950772/1830156/21018?u=https%3A%2F%2Fpartner.tcgplayer.com%2Fc%2F4950772%2F1830156%2F21018%3Fu%3Dhttps%253A%252F%252Fwww.tcgplayer.com%252Fproduct%252F642156%26partnerpropertyid%3D5285443%26subId1%3Dsingle%26subId2%3D94275%26subId3%3Dlmh&partnerpropertyid=5285443&subId1=single&subId2=94275&subId3=ago,0.08,0.19,2.66,Frillish,80 HP,Psychic,Pokémon,,Frillish,Basic,Jellicent ex,to,,Darkness,Fighting,3,False,MARINA Chikazawa,Scarlet & Violet,,WHT,rsv10-5,044,086,Common,"↘ Jul 18, 2025",frillish-white-flare-wht-044,True,True,False,
https://pkmncards.com/card/jellicent-ex-white-flare-wht-045/,https://pkmncards.com/wp-content/uploads/rsv10-5_en_045_std.jpg,https://partner.tcgplayer.com/c/4950772/1830156/21018?u=https%3A%2F%2Fpartner.tcgplayer.com%2Fc%2F4950772%2F1830156%2F21018%3Fu%3Dhttps%253A%252F%252Fwww.tcgplayer.com%252Fproduct%252F642157%26partnerpropertyid%3D5285443%26subId1%3Dsingle%26subId2%3D94278%26subId3%3Dlmh&partnerpropertyid=5285443&subId1=single&subId2=94278&subId3=ago,0.39,0.63,30.00,Jellicent ex,270 HP,Psychic,Pokémon,,Jellicent,Stage 1,Frillish,from,ex,Darkness,Fighting,3,True,PLANETA Igarashi,Scarlet & Violet,,WHT,rsv10-5,045,086,Double Rare,"↘ Jul 18, 2025",jellicent-ex-white-flare-wht-045,True,True,False,
https://pkmncards.com/card/roggenrola-white-flare-wht-046/,https://pkmncards.com/wp-content/uploads/rsv10-5_en_046_std.jpg,https://partner.tcgplayer.com/c/4950772/1830156/21018?u=https%3A%2F%2Fpartner.tcgplayer.com%2Fc%2F4950772%2F1830156%2F21018%3Fu%3Dhttps%253A%252F%252Fwww.tcgplayer.com%252Fproduct%252F642158%26partnerpropertyid%3D5285443%26subId1%3Dsingle%26subId2%3D94281%26subId3%3Dlmh&partnerpropertyid=5285443&subId1=single&subId2=94281&subId3=ago,0.01,0.02,1.53,Roggenrola,80 HP,Fighting,Pokémon,,Roggenrola,Basic,Boldore,to,,Grass,No Resistance,2,False,Anesaki Dynamic,Scarlet & Violet,,WHT,rsv10-5,046,086,Common,"↘ Jul 18, 2025",roggenrola-white-flare-wht-046,True,True,False,
https://pkmncards.com/card/boldore-white-flare-wht-047/,https://pkmncards.com/wp-content/uploads/rsv10-5_en_047_std.jpg,https://partner.tcgplayer.com/c/4950772/1830156/21018?u=https%3A%2F%2Fpartner.tcgplayer.com%2Fc%2F4950772%2F1830156%2F21018%3Fu%3Dhttps%253A%252F%252Fwww.tcgplayer.com%252Fproduct%252F642159%26partnerpropertyid%3D5285443%26subId1%3Dsingle%26subId2%3D94284%26subId3%3Dlmh&partnerpropertyid=5285443&subId1=single&subId2=94284&subId3=ago,0.01,0.03,2.28,Boldore,110 HP,Fighting,Pokémon,,Boldore,Stage 1,Roggenrola,from,,Grass,No Resistance,3,False,Anesaki Dynamic,Scarlet & Violet,,WHT,rsv10-5,047,086,Common,"↘ Jul 18, 2025",boldore-white-flare-wht-047,True,True,False,
https://pkmncards.com/card/gigalith-white-flare-wht-048/,https://pkmncards.com/wp-content/uploads/rsv10-5_en_048_std.jpg,https://partner.tcgplayer.com/c/4950772/1830156/21018?u=https%3A%2F%2Fpartner.tcgplayer.com%2Fc%2F4950772%2F1830156%2F21018%3Fu%3Dhttps%253A%252F%252Fwww.tcgplayer.com%252Fproduct%252F642160%26partnerpropertyid%3D5285443%26subId1%3Dsingle%26subId2%3D94287%26subId3%3Dlmh&partnerpropertyid=5285443&subId1=single&subId2=94287&subId3=ago,0.01,0.05,1.53,Gigalith,170 HP,Fighting,Pokémon,,Gigalith,Stage 2,Boldore,from,,Grass,No Resistance,3,False,Anesaki Dynamic,Scarlet & Violet,,WHT,rsv10-5,048,086,Uncommon,"↘ Jul 18, 2025",gigalith-white-flare-wht-048,True,True,False,
https://pkmncards.com/card/sawk-white-flare-wht-049/,https://pkmncards.com/wp-content/uploads/rsv10-5_en_049_std.jpg,https://partner.tcgplayer.com/c/4950772/1830156/21018?u=https%3A%2F%2Fpartner.tcgplayer.com%2Fc%2F4950772%2F1830156%2F21018%3Fu%3Dhttps%253A%252F%252Fwww.tcgplayer.com%252Fproduct%252F642161%26partnerpropertyid%3D5285443%26subId1%3Dsingle%26subId2%3D94290%26subId3%3Dlmh&partnerpropertyid=5285443&subId1=single&subId2=94290&subId3=ago,0.01,0.04,1.53,Sawk,110 HP,Fighting,Pokémon,,Sawk,Basic,,,,Psychic,No Resistance,1,False,Dsuke,Scarlet & Violet,,WHT,rsv10-5,049,086,Uncommon,"↘ Jul 18, 2025",sawk-white-flare-wht-049,True,True,False,
https://pkmncards.com/card/archen-white-flare-wht-050/,https://pkmncards.com/wp-content/uploads/rsv10-5_en_050_std.jpg,https://partner.tcgplayer.com/c/4950772/1830156/21018?u=https%3A%2F%2Fpartner.tcgplayer.com%2Fc%2F4950772%2F1830156%2F21018%3Fu%3Dhttps%253A%252F%252Fwww.tcgplayer.com%252Fproduct%252F642162%26partnerpropertyid%3D5285443%26subId1%3Dsingle%26subId2%3D94293%26subId3%3Dlmh&partnerpropertyid=5285443&subId1=single&subId2=94293&subId3=ago,0.01,0.03,1.53,Archen,80 HP,Fighting,Pokémon,,Archen,Stage 1,Antique Plume Fossil,from,,Grass,No Resistance,1,False,Haru Akasaka,Scarlet & Violet,,WHT,rsv10-5,050,086,Uncommon,"↘ Jul 18, 2025",archen-white-flare-wht-050,True,True,False,
https://pkmncards.com/card/archeops-white-flare-wht-051/,https://pkmncards.com/wp-content/uploads/rsv10-5_en_051_std.jpg,https://partner.tcgplayer.com/c/4950772/1830156/21018?u=https%3A%2F%2Fpartner.tcgplayer.com%2Fc%2F4950772%2F1830156%2F21018%3Fu%3Dhttps%253A%252F%252Fwww.tcgplayer.com%252Fproduct%252F642163%26partnerpropertyid%3D5285443%26subId1%3Dsingle%26subId2%3D94296%26subId3%3Dlmh&partnerpropertyid=5285443&subId1=single&subId2=94296&subId3=ago,0.01,0.06,2.47,Archeops,140 HP,Fighting,Pokémon,,Archeops,Stage 2,Archen,from,,Grass,No Resistance,1,False,Haru Akasaka,Scarlet & Violet,,WHT,rsv10-5,051,086,Rare,"↘ Jul 18, 2025",archeops-white-flare-wht-051,True,True,False,
https://pkmncards.com/card/mienfoo-white-flare-wht-052/,https://pkmncards.com/wp-content/uploads/rsv10-5_en_052_std.jpg,https://partner.tcgplayer.com/c/4950772/1830156/21018?u=https%3A%2F%2Fpartner.tcgplayer.com%2Fc%2F4950772%2F1830156%2F21018%3Fu%3Dhttps%253A%252F%252Fwww.tcgplayer.com%252Fproduct%252F642164%26partnerpropertyid%3D5285443%26subId1%3Dsingle%26subId2%3D94299%26subId3%3Dlmh&partnerpropertyid=5285443&subId1=single&subId2=94299&subId3=ago,0.01,0.05,1.53,Mienfoo,60 HP,Fighting,Pokémon,,Mienfoo,Basic,Mienshao,to,,Psychic,No Resistance,1,False,Keisin,Scarlet & Violet,,WHT,rsv10-5,052,086,Common,"↘ Jul 18, 2025",mienfoo-white-flare-wht-052,True,True,False,
https://pkmncards.com/card/mienshao-white-flare-wht-053/,https://pkmncards.com/wp-content/uploads/rsv10-5_en_053_std.jpg,https://partner.tcgplayer.com/c/4950772/1830156/21018?u=https%3A%2F%2Fpartner.tcgplayer.com%2Fc%2F4950772%2F1830156%2F21018%3Fu%3Dhttps%253A%252F%252Fwww.tcgplayer.com%252Fproduct%252F642165%26partnerpropertyid%3D5285443%26subId1%3Dsingle%26subId2%3D94302%26subId3%3Dlmh&partnerpropertyid=5285443&subId1=single&subId2=94302&subId3=ago,0.01,0.05,1.53,Mienshao,100 HP,Fighting,Pokémon,,Mienshao,Stage 1,Mienfoo,from,,Psychic,No Resistance,1,False,Keisin,Scarlet & Violet,,WHT,rsv10-5,053,086,Uncommon,"↘ Jul 18, 2025",mienshao-white-flare-wht-053,True,True,False,
https://pkmncards.com/card/terrakion-white-flare-wht-054/,https://pkmncards.com/wp-content/uploads/rsv10-5_en_054_std.jpg,https://partner.tcgplayer.com/c/4950772/1830156/21018?u=https%3A%2F%2Fpartner.tcgplayer.com%2Fc%2F4950772%2F1830156%2F21018%3Fu%3Dhttps%253A%252F%252Fwww.tcgplayer.com%252Fproduct%252F642166%26partnerpropertyid%3D5285443%26subId1%3Dsingle%26subId2%3D94305%26subId3%3Dlmh&partnerpropertyid=5285443&subId1=single&subId2=94305&subId3=ago,0.01,0.08,2.47,Terrakion,140 HP,Fighting,Pokémon,,Terrakion,Basic,,,,Grass,No Resistance,3,False,Tonji Matsuno,Scarlet & Violet,,WHT,rsv10-5,054,086,Rare,"↘ Jul 18, 2025",terrakion-white-flare-wht-054,True,True,False,
https://pkmncards.com/card/purrloin-white-flare-wht-055/,https://pkmncards.com/wp-content/uploads/rsv10-5_en_055_std.jpg,https://partner.tcgplayer.com/c/4950772/1830156/21018?u=https%3A%2F%2Fpartner.tcgplayer.com%2Fc%2F4950772%2F1830156%2F21018%3Fu%3Dhttps%253A%252F%252Fwww.tcgplayer.com%252Fproduct%252F642167%26partnerpropertyid%3D5285443%26subId1%3Dsingle%26subId2%3D94308%26subId3%3Dlmh&partnerpropertyid=5285443&subId1=single&subId2=94308&subId3=ago,0.01,0.08,1.53,Purrloin,60 HP,Darkness,Pokémon,,Purrloin,Basic,Liepard,to,,Grass,No Resistance,1,False,Yuu Nishida,Scarlet & Violet,,WHT,rsv10-5,055,086,Common,"↘ Jul 18, 2025",purrloin-white-flare-wht-055,True,True,False,
https://pkmncards.com/card/liepard-white-flare-wht-056/,https://pkmncards.com/wp-content/uploads/rsv10-5_en_056_std.jpg,https://partner.tcgplayer.com/c/4950772/1830156/21018?u=https%3A%2F%2Fpartner.tcgplayer.com%2Fc%2F4950772%2F1830156%2F21018%3Fu%3Dhttps%253A%252F%252Fwww.tcgplayer.com%252Fproduct%252F642168%26partnerpropertyid%3D5285443%26subId1%3Dsingle%26subId2%3D94311%26subId3%3Dlmh&partnerpropertyid=5285443&subId1=single&subId2=94311&subId3=ago,0.01,0.04,1.53,Liepard,110 HP,Darkness,Pokémon,,Liepard,Stage 1,Purrloin,from,,Grass,No Resistance,1,False,Yuu Nishida,Scarlet & Violet,,WHT,rsv10-5,056,086,Uncommon,"↘ Jul 18, 2025",liepard-white-flare-wht-056,True,True,False,
https://pkmncards.com/card/scraggy-white-flare-wht-057/,https://pkmncards.com/wp-content/uploads/rsv10-5_en_057_std.jpg,https://partner.tcgplayer.com/c/4950772/1830156/21018?u=https%3A%2F%2Fpartner.tcgplayer.com%2Fc%2F4950772%2F1830156%2F21018%3Fu%3Dhttps%253A%252F%252Fwww.tcgplayer.com%252Fproduct%252F642169%26partnerpropertyid%3D5285443%26subId1%3Dsingle%26subId2%3D94314%26subId3%3Dlmh&partnerpropertyid=5285443&subId1=single&subId2=94314&subId3=ago,0.01,0.04,1.53,Scraggy,70 HP,Darkness,Pokémon,,Scraggy,Basic,Scrafty,to,,Grass,No Resistance,1,False,osare,Scarlet & Violet,,WHT,rsv10-5,057,086,Common,"↘ Jul 18, 2025",scraggy-white-flare-wht-057,True,True,False,
https://pkmncards.com/card/scrafty-white-flare-wht-058/,https://pkmncards.com/wp-content/uploads/rsv10-5_en_058_std.jpg,https://partner.tcgplayer.com/c/4950772/1830156/21018?u=https%3A%2F%2Fpartner.tcgplayer.com%2Fc%2F4950772%2F1830156%2F21018%3Fu%3Dhttps%253A%252F%252Fwww.tcgplayer.com%252Fproduct%252F642170%26partnerpropertyid%3D5285443%26subId1%3Dsingle%26subId2%3D94317%26subId3%3Dlmh&partnerpropertyid=5285443&subId1=single&subId2=94317&subId3=ago,0.01,0.05,1.53,Scrafty,120 HP,Darkness,Pokémon,,Scrafty,Stage 1,Scraggy,from,,Grass,No Resistance,2,False,osare,Scarlet & Violet,,WHT,rsv10-5,058,086,Uncommon,"↘ Jul 18, 2025",scrafty-white-flare-wht-058,True,True,False,
https://pkmncards.com/card/trubbish-white-flare-wht-059/,https://pkmncards.com/wp-content/uploads/rsv10-5_en_059_std.jpg,https://partner.tcgplayer.com/c/4950772/1830156/21018?u=https%3A%2F%2Fpartner.tcgplayer.com%2Fc%2F4950772%2F1830156%2F21018%3Fu%3Dhttps%253A%252F%252Fwww.tcgplayer.com%252Fproduct%252F642171%26partnerpropertyid%3D5285443%26subId1%3Dsingle%26subId2%3D94320%26subId3%3Dlmh&partnerpropertyid=5285443&subId1=single&subId2=94320&subId3=ago,0.01,0.09,1.53,Trubbish,70 HP,Darkness,Pokémon,,Trubbish,Basic,Garbodor,to,,Fighting,No Resistance,2,False,OKUBO,Scarlet & Violet,,WHT,rsv10-5,059,086,Common,"↘ Jul 18, 2025",trubbish-white-flare-wht-059,True,True,False,
https://pkmncards.com/card/garbodor-white-flare-wht-060/,https://pkmncards.com/wp-content/uploads/rsv10-5_en_060_std.jpg,https://partner.tcgplayer.com/c/4950772/1830156/21018?u=https%3A%2F%2Fpartner.tcgplayer.com%2Fc%2F4950772%2F1830156%2F21018%3Fu%3Dhttps%253A%252F%252Fwww.tcgplayer.com%252Fproduct%252F642172%26partnerpropertyid%3D5285443%26subId1%3Dsingle%26subId2%3D94323%26subId3%3Dlmh&partnerpropertyid=5285443&subId1=single&subId2=94323&subId3=ago,0.01,0.06,1.53,Garbodor,140 HP,Darkness,Pokémon,,Garbodor,Stage 1,Trubbish,from,,Fighting,No Resistance,3,False,OKUBO,Scarlet & Violet,,WHT,rsv10-5,060,086,Uncommon,"↘ Jul 18, 2025",garbodor-white-flare-wht-060,True,True,False,
https://pkmncards.com/card/zorua-white-flare-wht-061/,https://pkmncards.com/wp-content/uploads/rsv10-5_en_061_std.jpg,https://partner.tcgplayer.com/c/4950772/1830156/21018?u=https%3A%2F%2Fpartner.tcgplayer.com%2Fc%2F4950772%2F1830156%2F21018%3Fu%3Dhttps%253A%252F%252Fwww.tcgplayer.com%252Fproduct%252F642173%26partnerpropertyid%3D5285443%26subId1%3Dsingle%26subId2%3D94326%26subId3%3Dlmh&partnerpropertyid=5285443&subId1=single&subId2=94326&subId3=ago,0.01,0.05,1.53,Zorua,70 HP,Darkness,Pokémon,,Zorua,Basic,Zoroark,to,,Grass,No Resistance,1,False,akagi,Scarlet & Violet,,WHT,rsv10-5,061,086,Common,"↘ Jul 18, 2025",zorua-white-flare-wht-061,True,True,False,
https://pkmncards.com/card/zoroark-white-flare-wht-062/,https://pkmncards.com/wp-content/uploads/rsv10-5_en_062_std.jpg,https://partner.tcgplayer.com/c/4950772/1830156/21018?u=https%3A%2F%2Fpartner.tcgplayer.com%2Fc%2F4950772%2F1830156%2F21018%3Fu%3Dhttps%253A%252F%252Fwww.tcgplayer.com%252Fproduct%252F642174%26partnerpropertyid%3D5285443%26subId1%3Dsingle%26subId2%3D94329%26subId3%3Dlmh&partnerpropertyid=5285443&subId1=single&subId2=94329&subId3=ago,0.03,0.10,3.95,Zoroark,120 HP,Darkness,Pokémon,,Zoroark,Stage 1,Zorua,from,,Grass,No Resistance,1,False,akagi,Scarlet & Violet,,WHT,rsv10-5,062,086,Rare,"↘ Jul 18, 2025",zoroark-white-flare-wht-062,True,True,False,
https://pkmncards.com/card/vullaby-white-flare-wht-063/,https://pkmncards.com/wp-content/uploads/rsv10-5_en_063_std.jpg,https://partner.tcgplayer.com/c/4950772/1830156/21018?u=https%3A%2F%2Fpartner.tcgplayer.com%2Fc%2F4950772%2F1830156%2F21018%3Fu%3Dhttps%253A%252F%252Fwww.tcgplayer.com%252Fproduct%252F642512%26partnerpropertyid%3D5285443%26subId1%3Dsingle%26subId2%3D94332%26subId3%3Dlmh&partnerpropertyid=5285443&subId1=single&subId2=94332&subId3=ago,0.01,0.03,1.53,Vullaby,70 HP,Darkness,Pokémon,,Vullaby,Basic,Mandibuzz,to,,Lightning,Fighting,1,False,Pani Kobayashi,Scarlet & Violet,,WHT,rsv10-5,063,086,Common,"↘ Jul 18, 2025",vullaby-white-flare-wht-063,True,True,False,
https://pkmncards.com/card/mandibuzz-white-flare-wht-064/,https://pkmncards.com/wp-content/uploads/rsv10-5_en_064_std.jpg,https://partner.tcgplayer.com/c/4950772/1830156/21018?u=https%3A%2F%2Fpartner.tcgplayer.com%2Fc%2F4950772%2F1830156%2F21018%3Fu%3Dhttps%253A%252F%252Fwww.tcgplayer.com%252Fproduct%252F642513%26partnerpropertyid%3D5285443%26subId1%3Dsingle%26subId2%3D94335%26subId3%3Dlmh&partnerpropertyid=5285443&subId1=single&subId2=94335&subId3=ago,0.01,0.04,1.53,Mandibuzz,110 HP,Darkness,Pokémon,,Mandibuzz,Stage 1,Vullaby,from,,Lightning,Fighting,1,False,Pani Kobayashi,Scarlet & Violet,,WHT,rsv10-5,064,086,Uncommon,"↘ Jul 18, 2025",mandibuzz-white-flare-wht-064,True,True,False,
https://pkmncards.com/card/deino-white-flare-wht-065/,https://pkmncards.com/wp-content/uploads/rsv10-5_en_065_std.jpg,https://partner.tcgplayer.com/c/4950772/1830156/21018?u=https%3A%2F%2Fpartner.tcgplayer.com%2Fc%2F4950772%2F1830156%2F21018%3Fu%3Dhttps%253A%252F%252Fwww.tcgplayer.com%252Fproduct%252F642175%26partnerpropertyid%3D5285443%26subId1%3Dsingle%26subId2%3D94338%26subId3%3Dlmh&partnerpropertyid=5285443&subId1=single&subId2=94338&subId3=ago,0.01,0.03,1.53,Deino,80 HP,Darkness,Pokémon,,Deino,Basic,Zweilous,to,,Grass,No Resistance,2,False,kodama,Scarlet & Violet,,WHT,rsv10-5,065,086,Common,"↘ Jul 18, 2025",deino-white-flare-wht-065,True,True,False,
https://pkmncards.com/card/zweilous-white-flare-wht-066/,https://pkmncards.com/wp-content/uploads/rsv10-5_en_066_std.jpg,https://partner.tcgplayer.com/c/4950772/1830156/21018?u=https%3A%2F%2Fpartner.tcgplayer.com%2Fc%2F4950772%2F1830156%2F21018%3Fu%3Dhttps%253A%252F%252Fwww.tcgplayer.com%252Fproduct%252F642176%26partnerpropertyid%3D5285443%26subId1%3Dsingle%26subId2%3D94341%26subId3%3Dlmh&partnerpropertyid=5285443&subId1=single&subId2=94341&subId3=ago,0.01,0.04,1.53,Zweilous,110 HP,Darkness,Pokémon,,Zweilous,Stage 1,Deino,from,,Grass,No Resistance,3,False,kodama,Scarlet & Violet,,WHT,rsv10-5,066,086,Common,"↘ Jul 18, 2025",zweilous-white-flare-wht-066,True,True,False,
